card_id,account_id,customer_id,card_number_masked,card_type,network,issue_date,expiry_date,credit_limit,available_limit,card_status
CARD001210,ACC000643,CUST000397,XXXX-XXXX-XXXX-3545,Debit,RuPay,2024-06-07,2029-06-07,0,0.0,Active
CARD001211,ACC000643,CUST000397,XXXX-XXXX-XXXX-1917,Credit,RuPay,2025-01-19,2030-01-19,200000,135254.19,Active
CARD001212,ACC000644,CUST000288,XXXX-XXXX-XXXX-6169,Debit,RuPay,2021-10-28,2026-10-28,0,0.0,Active
CARD001213,ACC000644,CUST000288,XXXX-XXXX-XXXX-6793,Credit,Visa,2022-04-22,2027-04-22,100000,59582.17,Blocked
CARD001214,ACC000645,CUST000474,XXXX-XXXX-XXXX-1510,Debit,Mastercard,2023-08-30,2028-08-30,0,0.0,Expired
CARD001215,ACC000645,CUST000474,XXXX-XXXX-XXXX-4070,Credit,RuPay,2024-04-07,2029-04-07,100000,60031.29,Active
CARD001216,ACC000646,CUST000336,XXXX-XXXX-XXXX-6050,Debit,RuPay,2022-12-28,2027-12-28,0,0.0,Active
CARD001217,ACC000647,CUST000226,XXXX-XXXX-XXXX-1518,Debit,Mastercard,2021-04-19,2026-04-19,0,0.0,Active
CARD001218,ACC000647,CUST000226,XXXX-XXXX-XXXX-8404,Credit,Mastercard,2021-11-03,2026-11-03,500000,193032.94,Active
CARD001219,ACC000648,CUST000379,XXXX-XXXX-XXXX-3867,Debit,Visa,2020-09-05,2025-09-05,0,0.0,Active
CARD001220,ACC000648,CUST000379,XXXX-XXXX-XXXX-8270,Credit,RuPay,2020-11-12,2025-11-12,50000,22777.34,Active
CARD001221,ACC000649,CUST000231,XXXX-XXXX-XXXX-9192,Debit,Visa,2021-06-01,2026-06-01,0,0.0,Active
CARD001222,ACC000649,CUST000231,XXXX-XXXX-XXXX-6084,Credit,Mastercard,2022-03-11,2027-03-11,500000,243645.63,Active
CARD001223,ACC000650,CUST000319,XXXX-XXXX-XXXX-2609,Debit,RuPay,2019-04-13,2024-04-13,0,0.0,Active
CARD001224,ACC000650,CUST000319,XXXX-XXXX-XXXX-8526,Credit,Mastercard,2019-05-04,2024-05-04,100000,85636.9,Active
CARD001225,ACC000651,CUST000088,XXXX-XXXX-XXXX-2897,Debit,Visa,2022-02-01,2027-02-01,0,0.0,Active
CARD001226,ACC000652,CUST000339,XXXX-XXXX-XXXX-2426,Debit,Mastercard,2023-01-16,2028-01-16,0,0.0,Active
CARD001227,ACC000652,CUST000339,XXXX-XXXX-XXXX-1368,Credit,RuPay,2023-07-23,2028-07-23,50000,46391.4,Active
CARD001228,ACC000653,CUST000119,XXXX-XXXX-XXXX-4438,Debit,Mastercard,2020-03-03,2025-03-03,0,0.0,Active
CARD001229,ACC000653,CUST000119,XXXX-XXXX-XXXX-8227,Credit,RuPay,2020-08-23,2025-08-23,200000,161269.06,Active
CARD001230,ACC000654,CUST000102,XXXX-XXXX-XXXX-3580,Debit,Mastercard,2019-04-03,2024-04-03,0,0.0,Active
CARD001231,ACC000654,CUST000102,XXXX-XXXX-XXXX-6218,Credit,Mastercard,2019-10-25,2024-10-25,50000,42769.79,Active
CARD001232,ACC000655,CUST000202,XXXX-XXXX-XXXX-5641,Debit,RuPay,2023-01-03,2028-01-03,0,0.0,Active
CARD001233,ACC000655,CUST000202,XXXX-XXXX-XXXX-9856,Credit,Mastercard,2023-07-03,2028-07-03,50000,39101.79,Active
CARD001234,ACC000656,CUST000257,XXXX-XXXX-XXXX-8712,Debit,RuPay,2021-11-21,2026-11-21,0,0.0,Active
CARD001235,ACC000656,CUST000257,XXXX-XXXX-XXXX-7421,Credit,Visa,2022-07-27,2027-07-27,500000,481170.04,Active
CARD001236,ACC000657,CUST000285,XXXX-XXXX-XXXX-8304,Debit,RuPay,2022-11-28,2027-11-28,0,0.0,Active
CARD001237,ACC000657,CUST000285,XXXX-XXXX-XXXX-2286,Credit,Mastercard,2023-08-30,2028-08-30,200000,85558.12,Active
CARD001238,ACC000658,CUST000492,XXXX-XXXX-XXXX-8672,Debit,Visa,2021-07-22,2026-07-22,0,0.0,Active
CARD001239,ACC000658,CUST000492,XXXX-XXXX-XXXX-3354,Credit,RuPay,2021-12-11,2026-12-11,500000,335308.94,Active
CARD001240,ACC000659,CUST000466,XXXX-XXXX-XXXX-7423,Debit,Visa,2020-07-04,2025-07-04,0,0.0,Active
CARD001241,ACC000659,CUST000466,XXXX-XXXX-XXXX-8426,Credit,Mastercard,2021-01-05,2026-01-05,200000,89570.98,Active
CARD001242,ACC000660,CUST000104,XXXX-XXXX-XXXX-2849,Debit,Mastercard,2024-11-30,2029-11-30,0,0.0,Active
CARD001243,ACC000660,CUST000104,XXXX-XXXX-XXXX-3087,Credit,RuPay,2025-06-11,2030-06-11,100000,80241.98,Active
CARD001244,ACC000661,CUST000336,XXXX-XXXX-XXXX-2752,Debit,Mastercard,2022-08-19,2027-08-19,0,0.0,Active
CARD001245,ACC000662,CUST000163,XXXX-XXXX-XXXX-5949,Debit,RuPay,2019-05-03,2024-05-03,0,0.0,Active
CARD001246,ACC000662,CUST000163,XXXX-XXXX-XXXX-9977,Credit,Visa,2019-10-02,2024-10-02,500000,416498.65,Blocked
CARD001247,ACC000663,CUST000227,XXXX-XXXX-XXXX-2082,Debit,Mastercard,2022-02-07,2027-02-07,0,0.0,Active
CARD001248,ACC000663,CUST000227,XXXX-XXXX-XXXX-6606,Credit,RuPay,2022-10-05,2027-10-05,500000,225490.11,Active
CARD001249,ACC000664,CUST000391,XXXX-XXXX-XXXX-2276,Debit,RuPay,2021-08-08,2026-08-08,0,0.0,Active
CARD001250,ACC000664,CUST000391,XXXX-XXXX-XXXX-8584,Credit,Mastercard,2022-07-04,2027-07-04,500000,459987.0,Active
CARD001251,ACC000665,CUST000353,XXXX-XXXX-XXXX-8294,Debit,Visa,2024-04-30,2029-04-30,0,0.0,Active
CARD001252,ACC000665,CUST000353,XXXX-XXXX-XXXX-7208,Credit,Mastercard,2024-06-28,2029-06-28,500000,475637.33,Active
CARD001253,ACC000666,CUST000084,XXXX-XXXX-XXXX-2007,Debit,Visa,2019-03-24,2024-03-24,0,0.0,Active
CARD001254,ACC000667,CUST000104,XXXX-XXXX-XXXX-1003,Debit,Visa,2023-12-09,2028-12-09,0,0.0,Active
CARD001255,ACC000667,CUST000104,XXXX-XXXX-XXXX-8326,Credit,Visa,2024-07-21,2029-07-21,500000,314060.46,Active
CARD001256,ACC000668,CUST000127,XXXX-XXXX-XXXX-6187,Debit,Mastercard,2023-05-06,2028-05-06,0,0.0,Active
CARD001257,ACC000669,CUST000275,XXXX-XXXX-XXXX-5989,Debit,Mastercard,2019-07-06,2024-07-06,0,0.0,Active
CARD001258,ACC000669,CUST000275,XXXX-XXXX-XXXX-1133,Credit,RuPay,2020-04-30,2025-04-30,200000,61359.5,Expired
CARD001259,ACC000670,CUST000450,XXXX-XXXX-XXXX-3089,Debit,Mastercard,2023-06-21,2028-06-21,0,0.0,Active
CARD001260,ACC000670,CUST000450,XXXX-XXXX-XXXX-6885,Credit,Visa,2024-04-20,2029-04-20,50000,49970.48,Active
CARD001261,ACC000671,CUST000026,XXXX-XXXX-XXXX-1510,Debit,Visa,2022-06-28,2027-06-28,0,0.0,Active
CARD001262,ACC000671,CUST000026,XXXX-XXXX-XXXX-7652,Credit,Mastercard,2023-01-12,2028-01-12,500000,281174.99,Active
CARD001263,ACC000672,CUST000028,XXXX-XXXX-XXXX-3841,Debit,Mastercard,2024-03-19,2029-03-19,0,0.0,Active
CARD001264,ACC000672,CUST000028,XXXX-XXXX-XXXX-7835,Credit,Visa,2024-10-13,2029-10-13,500000,204835.32,Active
CARD001265,ACC000673,CUST000300,XXXX-XXXX-XXXX-3056,Debit,Visa,2020-08-04,2025-08-04,0,0.0,Active
CARD001266,ACC000673,CUST000300,XXXX-XXXX-XXXX-8155,Credit,Visa,2021-04-13,2026-04-13,50000,44960.14,Active
CARD001267,ACC000674,CUST000303,XXXX-XXXX-XXXX-7813,Debit,Mastercard,2024-02-26,2029-02-26,0,0.0,Active
CARD001268,ACC000674,CUST000303,XXXX-XXXX-XXXX-9346,Credit,Mastercard,2024-10-25,2029-10-25,500000,281863.03,Active
CARD001269,ACC000675,CUST000408,XXXX-XXXX-XXXX-7303,Debit,Mastercard,2020-01-23,2025-01-23,0,0.0,Active
CARD001270,ACC000675,CUST000408,XXXX-XXXX-XXXX-9161,Credit,RuPay,2020-11-29,2025-11-29,500000,288399.36,Active
CARD001271,ACC000676,CUST000363,XXXX-XXXX-XXXX-5411,Debit,Mastercard,2024-10-12,2029-10-12,0,0.0,Active
CARD001272,ACC000676,CUST000363,XXXX-XXXX-XXXX-8917,Credit,RuPay,2024-11-14,2029-11-14,200000,195315.34,Active
CARD001273,ACC000677,CUST000394,XXXX-XXXX-XXXX-8889,Debit,RuPay,2020-09-24,2025-09-24,0,0.0,Active
CARD001274,ACC000677,CUST000394,XXXX-XXXX-XXXX-9574,Credit,RuPay,2020-11-15,2025-11-15,200000,134908.91,Active
CARD001275,ACC000678,CUST000215,XXXX-XXXX-XXXX-2279,Debit,RuPay,2024-01-17,2029-01-17,0,0.0,Active
CARD001276,ACC000678,CUST000215,XXXX-XXXX-XXXX-9765,Credit,Visa,2024-07-25,2029-07-25,200000,114174.52,Active
CARD001277,ACC000679,CUST000104,XXXX-XXXX-XXXX-8687,Debit,RuPay,2019-03-08,2024-03-08,0,0.0,Active
CARD001278,ACC000679,CUST000104,XXXX-XXXX-XXXX-5738,Credit,Visa,2019-08-19,2024-08-19,500000,376479.91,Active
CARD001279,ACC000680,CUST000312,XXXX-XXXX-XXXX-5981,Debit,RuPay,2024-05-31,2029-05-31,0,0.0,Active
CARD001280,ACC000680,CUST000312,XXXX-XXXX-XXXX-3770,Credit,RuPay,2025-01-29,2030-01-29,200000,191401.51,Active
CARD001281,ACC000681,CUST000126,XXXX-XXXX-XXXX-1447,Debit,Mastercard,2021-05-09,2026-05-09,0,0.0,Active
CARD001282,ACC000681,CUST000126,XXXX-XXXX-XXXX-5129,Credit,Visa,2021-10-19,2026-10-19,100000,64608.27,Active
CARD001283,ACC000682,CUST000075,XXXX-XXXX-XXXX-5209,Debit,Visa,2022-05-15,2027-05-15,0,0.0,Active
CARD001284,ACC000682,CUST000075,XXXX-XXXX-XXXX-8317,Credit,Mastercard,2022-08-22,2027-08-22,100000,36290.8,Active
CARD001285,ACC000683,CUST000092,XXXX-XXXX-XXXX-4869,Debit,Mastercard,2021-01-04,2026-01-04,0,0.0,Active
CARD001286,ACC000683,CUST000092,XXXX-XXXX-XXXX-3376,Credit,RuPay,2021-03-10,2026-03-10,50000,38000.32,Active
CARD001287,ACC000684,CUST000394,XXXX-XXXX-XXXX-9125,Debit,Mastercard,2023-04-06,2028-04-06,0,0.0,Active
CARD001288,ACC000684,CUST000394,XXXX-XXXX-XXXX-3740,Credit,Visa,2024-03-23,2029-03-23,100000,53753.29,Active
CARD001289,ACC000685,CUST000242,XXXX-XXXX-XXXX-6653,Debit,Visa,2022-02-24,2027-02-24,0,0.0,Active
CARD001290,ACC000685,CUST000242,XXXX-XXXX-XXXX-7533,Credit,Mastercard,2022-10-23,2027-10-23,50000,48161.69,Active
CARD001291,ACC000686,CUST000314,XXXX-XXXX-XXXX-9724,Debit,Visa,2024-12-29,2029-12-29,0,0.0,Active
CARD001292,ACC000686,CUST000314,XXXX-XXXX-XXXX-9690,Credit,Mastercard,2025-03-20,2030-03-20,500000,333893.65,Active
CARD001293,ACC000687,CUST000362,XXXX-XXXX-XXXX-8353,Debit,Mastercard,2022-08-18,2027-08-18,0,0.0,Active
CARD001294,ACC000688,CUST000067,XXXX-XXXX-XXXX-9687,Debit,RuPay,2024-08-30,2029-08-30,0,0.0,Blocked
CARD001295,ACC000688,CUST000067,XXXX-XXXX-XXXX-6797,Credit,Mastercard,2025-07-22,2030-07-22,50000,17880.08,Active
CARD001296,ACC000689,CUST000149,XXXX-XXXX-XXXX-5466,Debit,Mastercard,2019-04-29,2024-04-29,0,0.0,Active
CARD001297,ACC000689,CUST000149,XXXX-XXXX-XXXX-7408,Credit,Mastercard,2020-03-03,2025-03-03,50000,41062.96,Active
CARD001298,ACC000690,CUST000410,XXXX-XXXX-XXXX-4961,Debit,RuPay,2019-07-29,2024-07-29,0,0.0,Active
CARD001299,ACC000690,CUST000410,XXXX-XXXX-XXXX-6132,Credit,RuPay,2019-11-05,2024-11-05,100000,63603.34,Active
CARD001300,ACC000691,CUST000328,XXXX-XXXX-XXXX-2113,Debit,Visa,2019-10-05,2024-10-05,0,0.0,Active
CARD001301,ACC000691,CUST000328,XXXX-XXXX-XXXX-4594,Credit,RuPay,2020-05-01,2025-05-01,50000,26007.52,Active
CARD001302,ACC000692,CUST000059,XXXX-XXXX-XXXX-1557,Debit,Visa,2019-05-06,2024-05-06,0,0.0,Active
CARD001303,ACC000692,CUST000059,XXXX-XXXX-XXXX-2995,Credit,RuPay,2019-09-18,2024-09-18,50000,17152.31,Blocked
CARD001304,ACC000693,CUST000246,XXXX-XXXX-XXXX-3128,Debit,Mastercard,2020-07-12,2025-07-12,0,0.0,Active
CARD001305,ACC000693,CUST000246,XXXX-XXXX-XXXX-5150,Credit,Mastercard,2020-11-11,2025-11-11,100000,37279.89,Active
CARD001306,ACC000694,CUST000459,XXXX-XXXX-XXXX-2240,Debit,RuPay,2023-09-21,2028-09-21,0,0.0,Active
CARD001307,ACC000694,CUST000459,XXXX-XXXX-XXXX-5216,Credit,Visa,2024-03-05,2029-03-05,200000,92289.72,Active
CARD001308,ACC000695,CUST000162,XXXX-XXXX-XXXX-2022,Debit,Mastercard,2022-09-28,2027-09-28,0,0.0,Active
CARD001309,ACC000695,CUST000162,XXXX-XXXX-XXXX-3915,Credit,Mastercard,2023-03-04,2028-03-04,50000,40961.65,Active
CARD001310,ACC000696,CUST000174,XXXX-XXXX-XXXX-4287,Debit,RuPay,2020-12-09,2025-12-09,0,0.0,Active
CARD001311,ACC000696,CUST000174,XXXX-XXXX-XXXX-8065,Credit,Visa,2021-09-12,2026-09-12,500000,462049.34,Active
CARD001312,ACC000697,CUST000401,XXXX-XXXX-XXXX-8234,Debit,RuPay,2022-07-15,2027-07-15,0,0.0,Active
CARD001313,ACC000697,CUST000401,XXXX-XXXX-XXXX-5105,Credit,Mastercard,2023-05-30,2028-05-30,50000,47447.82,Active
CARD001314,ACC000698,CUST000191,XXXX-XXXX-XXXX-3438,Debit,RuPay,2021-06-19,2026-06-19,0,0.0,Active
CARD001315,ACC000698,CUST000191,XXXX-XXXX-XXXX-3483,Credit,RuPay,2021-11-17,2026-11-17,50000,26738.8,Active
CARD001316,ACC000699,CUST000399,XXXX-XXXX-XXXX-1060,Debit,RuPay,2024-09-15,2029-09-15,0,0.0,Active
CARD001317,ACC000700,CUST000175,XXXX-XXXX-XXXX-9039,Debit,Mastercard,2024-12-08,2029-12-08,0,0.0,Active
CARD001318,ACC000700,CUST000175,XXXX-XXXX-XXXX-7298,Credit,RuPay,2024-12-15,2029-12-15,50000,31095.49,Active
CARD001319,ACC000701,CUST000421,XXXX-XXXX-XXXX-2985,Debit,RuPay,2020-07-12,2025-07-12,0,0.0,Active
CARD001320,ACC000701,CUST000421,XXXX-XXXX-XXXX-7563,Credit,Visa,2020-12-29,2025-12-29,200000,153318.44,Active
CARD001321,ACC000702,CUST000268,XXXX-XXXX-XXXX-2485,Debit,Mastercard,2019-07-30,2024-07-30,0,0.0,Active
CARD001322,ACC000702,CUST000268,XXXX-XXXX-XXXX-5750,Credit,RuPay,2020-03-21,2025-03-21,200000,188736.05,Active
CARD001323,ACC000703,CUST000053,XXXX-XXXX-XXXX-1644,Debit,Mastercard,2022-07-20,2027-07-20,0,0.0,Active
CARD001324,ACC000703,CUST000053,XXXX-XXXX-XXXX-6886,Credit,Mastercard,2022-09-25,2027-09-25,200000,102576.48,Active
CARD001325,ACC000704,CUST000165,XXXX-XXXX-XXXX-8175,Debit,RuPay,2025-01-09,2030-01-09,0,0.0,Active
CARD001326,ACC000704,CUST000165,XXXX-XXXX-XXXX-4907,Credit,Mastercard,2025-11-18,2030-11-18,50000,43241.75,Active
CARD001327,ACC000705,CUST000081,XXXX-XXXX-XXXX-9856,Debit,RuPay,2024-10-31,2029-10-31,0,0.0,Active
CARD001328,ACC000706,CUST000073,XXXX-XXXX-XXXX-8361,Debit,Visa,2021-10-16,2026-10-16,0,0.0,Active
CARD001329,ACC000706,CUST000073,XXXX-XXXX-XXXX-7643,Credit,Visa,2021-11-19,2026-11-19,50000,38179.85,Active
CARD001330,ACC000707,CUST000228,XXXX-XXXX-XXXX-9570,Debit,Mastercard,2019-08-15,2024-08-15,0,0.0,Active
CARD001331,ACC000708,CUST000361,XXXX-XXXX-XXXX-9791,Debit,Visa,2024-01-28,2029-01-28,0,0.0,Active
CARD001332,ACC000708,CUST000361,XXXX-XXXX-XXXX-3319,Credit,Mastercard,2024-02-18,2029-02-18,100000,35262.89,Active
CARD001333,ACC000709,CUST000389,XXXX-XXXX-XXXX-1750,Debit,Visa,2024-04-06,2029-04-06,0,0.0,Active
CARD001334,ACC000709,CUST000389,XXXX-XXXX-XXXX-1818,Credit,Mastercard,2025-03-10,2030-03-10,100000,98994.44,Active
CARD001335,ACC000710,CUST000240,XXXX-XXXX-XXXX-8474,Debit,RuPay,2024-03-24,2029-03-24,0,0.0,Active
CARD001336,ACC000710,CUST000240,XXXX-XXXX-XXXX-2870,Credit,Mastercard,2024-06-13,2029-06-13,50000,21376.99,Active
CARD001337,ACC000711,CUST000316,XXXX-XXXX-XXXX-4613,Debit,Visa,2021-02-09,2026-02-09,0,0.0,Active
CARD001338,ACC000711,CUST000316,XXXX-XXXX-XXXX-6312,Credit,Visa,2021-09-13,2026-09-13,500000,381929.91,Blocked
CARD001339,ACC000712,CUST000016,XXXX-XXXX-XXXX-9943,Debit,Visa,2024-06-01,2029-06-01,0,0.0,Active
CARD001340,ACC000713,CUST000295,XXXX-XXXX-XXXX-4493,Debit,Visa,2020-04-13,2025-04-13,0,0.0,Active
CARD001341,ACC000714,CUST000237,XXXX-XXXX-XXXX-2035,Debit,Visa,2021-10-05,2026-10-05,0,0.0,Active
CARD001342,ACC000714,CUST000237,XXXX-XXXX-XXXX-3703,Credit,Mastercard,2022-05-02,2027-05-02,500000,441182.2,Active
CARD001343,ACC000715,CUST000107,XXXX-XXXX-XXXX-1666,Debit,Visa,2023-12-07,2028-12-07,0,0.0,Active
CARD001344,ACC000715,CUST000107,XXXX-XXXX-XXXX-8978,Credit,Visa,2023-12-27,2028-12-27,500000,227818.43,Active
CARD001345,ACC000716,CUST000340,XXXX-XXXX-XXXX-2460,Debit,RuPay,2024-06-21,2029-06-21,0,0.0,Active
CARD001346,ACC000716,CUST000340,XXXX-XXXX-XXXX-3079,Credit,Visa,2025-03-16,2030-03-16,200000,141728.89,Active
CARD001347,ACC000717,CUST000421,XXXX-XXXX-XXXX-9570,Debit,Mastercard,2023-07-29,2028-07-29,0,0.0,Active
CARD001348,ACC000717,CUST000421,XXXX-XXXX-XXXX-3949,Credit,RuPay,2023-09-08,2028-09-08,100000,57262.34,Active
CARD001349,ACC000718,CUST000420,XXXX-XXXX-XXXX-2442,Debit,RuPay,2019-10-09,2024-10-09,0,0.0,Active
CARD001350,ACC000718,CUST000420,XXXX-XXXX-XXXX-4860,Credit,Visa,2019-10-11,2024-10-11,200000,151300.5,Active
CARD001351,ACC000719,CUST000387,XXXX-XXXX-XXXX-2567,Debit,RuPay,2020-09-08,2025-09-08,0,0.0,Active
CARD001352,ACC000719,CUST000387,XXXX-XXXX-XXXX-4409,Credit,Mastercard,2021-08-08,2026-08-08,100000,67504.88,Active
CARD001353,ACC000720,CUST000229,XXXX-XXXX-XXXX-3444,Debit,RuPay,2022-07-23,2027-07-23,0,0.0,Active
CARD001354,ACC000720,CUST000229,XXXX-XXXX-XXXX-1706,Credit,Visa,2022-11-08,2027-11-08,500000,325869.81,Active
CARD001355,ACC000721,CUST000483,XXXX-XXXX-XXXX-4433,Debit,Mastercard,2022-11-20,2027-11-20,0,0.0,Active
CARD001356,ACC000721,CUST000483,XXXX-XXXX-XXXX-9804,Credit,Visa,2023-01-06,2028-01-06,500000,484838.88,Active
CARD001357,ACC000722,CUST000434,XXXX-XXXX-XXXX-8947,Debit,RuPay,2023-02-21,2028-02-21,0,0.0,Active
CARD001358,ACC000722,CUST000434,XXXX-XXXX-XXXX-6340,Credit,Mastercard,2024-01-20,2029-01-20,100000,49501.78,Active
CARD001359,ACC000723,CUST000184,XXXX-XXXX-XXXX-6336,Debit,Visa,2019-05-29,2024-05-29,0,0.0,Active
CARD001360,ACC000723,CUST000184,XXXX-XXXX-XXXX-7759,Credit,Visa,2019-10-06,2024-10-06,200000,168110.51,Active
CARD001361,ACC000724,CUST000365,XXXX-XXXX-XXXX-2204,Debit,Mastercard,2021-05-22,2026-05-22,0,0.0,Active
CARD001362,ACC000724,CUST000365,XXXX-XXXX-XXXX-4541,Credit,RuPay,2021-08-27,2026-08-27,50000,18832.89,Active
CARD001363,ACC000725,CUST000474,XXXX-XXXX-XXXX-7119,Debit,Visa,2022-04-08,2027-04-08,0,0.0,Active
CARD001364,ACC000725,CUST000474,XXXX-XXXX-XXXX-4313,Credit,Mastercard,2022-09-11,2027-09-11,100000,55758.52,Active
CARD001365,ACC000726,CUST000370,XXXX-XXXX-XXXX-1977,Debit,Mastercard,2020-08-01,2025-08-01,0,0.0,Active
CARD001366,ACC000726,CUST000370,XXXX-XXXX-XXXX-6629,Credit,Visa,2020-11-04,2025-11-04,500000,339497.38,Active
CARD001367,ACC000727,CUST000458,XXXX-XXXX-XXXX-3568,Debit,RuPay,2023-10-29,2028-10-29,0,0.0,Blocked
CARD001368,ACC000727,CUST000458,XXXX-XXXX-XXXX-4763,Credit,Visa,2024-08-18,2029-08-18,100000,59531.5,Active
CARD001369,ACC000728,CUST000231,XXXX-XXXX-XXXX-9015,Debit,Visa,2023-10-22,2028-10-22,0,0.0,Active
CARD001370,ACC000728,CUST000231,XXXX-XXXX-XXXX-5041,Credit,Visa,2024-06-11,2029-06-11,500000,402290.19,Active
CARD001371,ACC000729,CUST000365,XXXX-XXXX-XXXX-4643,Debit,RuPay,2023-03-02,2028-03-02,0,0.0,Active
CARD001372,ACC000729,CUST000365,XXXX-XXXX-XXXX-1656,Credit,Mastercard,2023-04-05,2028-04-05,50000,35377.99,Active
CARD001373,ACC000730,CUST000058,XXXX-XXXX-XXXX-1550,Debit,Mastercard,2019-12-10,2024-12-10,0,0.0,Active
CARD001374,ACC000730,CUST000058,XXXX-XXXX-XXXX-8412,Credit,Mastercard,2020-02-12,2025-02-12,500000,216599.22,Active
CARD001375,ACC000731,CUST000385,XXXX-XXXX-XXXX-1203,Debit,RuPay,2019-12-04,2024-12-04,0,0.0,Active
CARD001376,ACC000731,CUST000385,XXXX-XXXX-XXXX-4916,Credit,RuPay,2020-05-16,2025-05-16,100000,90710.16,Expired
CARD001377,ACC000732,CUST000380,XXXX-XXXX-XXXX-8860,Debit,RuPay,2022-07-03,2027-07-03,0,0.0,Active
CARD001378,ACC000732,CUST000380,XXXX-XXXX-XXXX-1399,Credit,Mastercard,2023-05-27,2028-05-27,500000,199727.26,Active
CARD001379,ACC000733,CUST000241,XXXX-XXXX-XXXX-7641,Debit,Visa,2022-09-23,2027-09-23,0,0.0,Active
CARD001380,ACC000734,CUST000086,XXXX-XXXX-XXXX-8607,Debit,RuPay,2022-06-10,2027-06-10,0,0.0,Active
CARD001381,ACC000734,CUST000086,XXXX-XXXX-XXXX-9698,Credit,Visa,2022-12-16,2027-12-16,50000,36529.23,Active
CARD001382,ACC000735,CUST000294,XXXX-XXXX-XXXX-5420,Debit,RuPay,2019-05-16,2024-05-16,0,0.0,Active
CARD001383,ACC000735,CUST000294,XXXX-XXXX-XXXX-6500,Credit,RuPay,2019-07-02,2024-07-02,100000,44861.57,Active
CARD001384,ACC000736,CUST000402,XXXX-XXXX-XXXX-6963,Debit,Visa,2022-03-12,2027-03-12,0,0.0,Active
CARD001385,ACC000736,CUST000402,XXXX-XXXX-XXXX-6989,Credit,Mastercard,2022-04-15,2027-04-15,200000,134850.6,Active
CARD001386,ACC000737,CUST000090,XXXX-XXXX-XXXX-2097,Debit,RuPay,2024-01-21,2029-01-21,0,0.0,Active
CARD001387,ACC000737,CUST000090,XXXX-XXXX-XXXX-4909,Credit,RuPay,2024-07-23,2029-07-23,100000,90311.59,Active
CARD001388,ACC000738,CUST000249,XXXX-XXXX-XXXX-4437,Debit,RuPay,2019-05-31,2024-05-31,0,0.0,Active
CARD001389,ACC000739,CUST000421,XXXX-XXXX-XXXX-6778,Debit,Mastercard,2023-08-29,2028-08-29,0,0.0,Active
CARD001390,ACC000739,CUST000421,XXXX-XXXX-XXXX-7108,Credit,Mastercard,2023-10-20,2028-10-20,500000,402999.13,Active
CARD001391,ACC000740,CUST000108,XXXX-XXXX-XXXX-9629,Debit,Visa,2019-08-27,2024-08-27,0,0.0,Active
CARD001392,ACC000740,CUST000108,XXXX-XXXX-XXXX-2075,Credit,Visa,2020-03-16,2025-03-16,200000,136723.03,Active
CARD001393,ACC000741,CUST000205,XXXX-XXXX-XXXX-2430,Debit,Visa,2025-01-04,2030-01-04,0,0.0,Active
CARD001394,ACC000741,CUST000205,XXXX-XXXX-XXXX-2791,Credit,Visa,2025-02-28,2030-02-28,100000,79813.91,Active
CARD001395,ACC000742,CUST000075,XXXX-XXXX-XXXX-3424,Debit,Mastercard,2022-04-19,2027-04-19,0,0.0,Active
CARD001396,ACC000742,CUST000075,XXXX-XXXX-XXXX-1371,Credit,Mastercard,2023-03-14,2028-03-14,100000,63551.87,Active
CARD001397,ACC000743,CUST000490,XXXX-XXXX-XXXX-9870,Debit,Visa,2023-01-10,2028-01-10,0,0.0,Active
CARD001398,ACC000743,CUST000490,XXXX-XXXX-XXXX-1351,Credit,Mastercard,2023-12-15,2028-12-15,500000,344648.98,Active
CARD001399,ACC000744,CUST000139,XXXX-XXXX-XXXX-4806,Debit,RuPay,2023-05-22,2028-05-22,0,0.0,Active
CARD001400,ACC000744,CUST000139,XXXX-XXXX-XXXX-6346,Credit,Mastercard,2024-05-21,2029-05-21,500000,297453.39,Active
CARD001401,ACC000745,CUST000302,XXXX-XXXX-XXXX-9686,Debit,RuPay,2021-01-28,2026-01-28,0,0.0,Active
CARD001402,ACC000745,CUST000302,XXXX-XXXX-XXXX-3813,Credit,Mastercard,2021-07-11,2026-07-11,200000,120584.77,Active
CARD001403,ACC000746,CUST000007,XXXX-XXXX-XXXX-5720,Debit,Visa,2024-01-12,2029-01-12,0,0.0,Active
CARD001404,ACC000746,CUST000007,XXXX-XXXX-XXXX-3634,Credit,RuPay,2024-04-25,2029-04-25,200000,136170.28,Active
CARD001405,ACC000747,CUST000013,XXXX-XXXX-XXXX-3873,Debit,RuPay,2021-06-12,2026-06-12,0,0.0,Active
CARD001406,ACC000747,CUST000013,XXXX-XXXX-XXXX-1674,Credit,Mastercard,2021-09-04,2026-09-04,100000,88712.17,Active
CARD001407,ACC000748,CUST000439,XXXX-XXXX-XXXX-5266,Debit,Mastercard,2021-02-09,2026-02-09,0,0.0,Active
CARD001408,ACC000748,CUST000439,XXXX-XXXX-XXXX-3423,Credit,Mastercard,2021-08-20,2026-08-20,50000,26705.64,Active
CARD001409,ACC000749,CUST000480,XXXX-XXXX-XXXX-9743,Debit,Mastercard,2022-02-11,2027-02-11,0,0.0,Active
CARD001410,ACC000749,CUST000480,XXXX-XXXX-XXXX-3381,Credit,Mastercard,2022-11-18,2027-11-18,50000,35840.32,Active
